<<<<<<< HEAD
[2025-09-23 16:04:03,491] INFO django.utils.autoreload:667 — Watching for file changes with StatReloader
[2025-09-23 12:59:14,762] INFO django.server:213 — "GET /cart/ HTTP/1.1" 200 5523
[2025-09-23 12:59:17,084] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 12:59:17,090] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 12:59:17,110] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 12:59:18,105] INFO django.server:213 — "GET /cart/ HTTP/1.1" 200 55
[2025-09-23 12:59:19,462] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 12:59:19,471] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 12:59:19,501] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 12:59:24,986] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 12:59:24,994] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 12:59:25,051] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 12:59:27,368] INFO django.server:213 — "GET /cart/ HTTP/1.1" 200 55
[2025-09-23 13:00:30,609] INFO django.utils.autoreload:265 — /app/cart/views.py changed, reloading.
[2025-09-23 13:00:31,607] INFO django.utils.autoreload:667 — Watching for file changes with StatReloader
[2025-09-23 13:00:32,172] INFO cart.views:24 — [{'id': 2, 'quantity': 1, 'product_title': 'tadwa', 'product_photo_url': '/media/catalog/photo_2025-06-17_19-04-21.jpg'}]
[2025-09-23 13:00:32,201] INFO django.server:213 — "GET /cart/ HTTP/1.1" 200 5523
[2025-09-23 13:02:17,414] INFO django.utils.autoreload:265 — /app/cart/views.py changed, reloading.
[2025-09-23 13:02:18,312] INFO django.utils.autoreload:667 — Watching for file changes with StatReloader
[2025-09-23 13:02:44,824] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:02:44,832] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:02:44,875] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:02:48,799] INFO cart.views:24 — []
[2025-09-23 13:02:48,802] INFO django.server:213 — "GET /cart/ HTTP/1.1" 200 58
[2025-09-23 13:02:59,564] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:02:59,571] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:02:59,637] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:03:08,175] INFO cart.views:24 — []
[2025-09-23 13:03:08,177] INFO django.server:213 — "GET /cart/ HTTP/1.1" 200 58
[2025-09-23 13:03:22,889] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:03:22,896] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:03:22,925] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:03:26,624] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:03:26,632] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:03:26,734] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:03:29,439] INFO cart.views:24 — []
[2025-09-23 13:03:29,443] INFO django.server:213 — "GET /cart/ HTTP/1.1" 200 58
[2025-09-23 13:04:39,329] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:04:43,429] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:04:43,436] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:04:43,469] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:04:47,110] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:04:49,525] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:04:49,532] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:04:49,561] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:05:01,912] INFO django.server:213 — "GET /products/1/ HTTP/1.1" 200 333
[2025-09-23 13:05:03,052] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:05:03,074] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:05:04,013] INFO django.server:213 — "GET /products/1/ HTTP/1.1" 200 333
[2025-09-23 13:05:04,578] INFO django.server:213 — "POST /cart/api/add/ HTTP/1.1" 200 167
[2025-09-23 13:05:05,154] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:05:05,180] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:05:05,871] INFO cart.views:24 — []
[2025-09-23 13:05:05,879] INFO django.server:213 — "GET /cart/ HTTP/1.1" 200 58
[2025-09-23 13:07:52,635] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:07:52,649] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:07:52,672] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:08:05,983] INFO django.utils.autoreload:667 — Watching for file changes with StatReloader
[2025-09-23 13:08:08,454] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:08:08,462] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:08:08,575] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:08:09,812] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:08:09,818] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:08:09,896] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:08:10,771] INFO cart.views:24 — []
[2025-09-23 13:08:10,776] INFO django.server:213 — "GET /cart/ HTTP/1.1" 200 58
[2025-09-23 13:09:57,604] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:09:57,620] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:09:58,010] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:10:03,009] INFO django.server:213 — "GET /user/logout HTTP/1.1" 301 0
[2025-09-23 13:10:03,095] INFO django.server:213 — "GET /user/logout/ HTTP/1.1" 200 5321
[2025-09-23 13:10:05,957] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:10:05,957] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 23
[2025-09-23 13:10:06,006] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:10:20,598] INFO django.server:213 — "GET /user/login HTTP/1.1" 301 0
[2025-09-23 13:10:20,660] INFO django.server:213 — "GET /user/login/ HTTP/1.1" 200 6919
[2025-09-23 13:11:06,928] INFO django.server:213 — "OPTIONS /user/login/ HTTP/1.1" 200 0
[2025-09-23 13:11:07,259] INFO users.views:77 — user: john_doe
[2025-09-23 13:11:07,314] INFO django.server:213 — "POST /user/login/ HTTP/1.1" 200 153
[2025-09-23 13:11:09,406] WARNING django.request:253 — Forbidden: /user/login/
[2025-09-23 13:11:09,407] WARNING django.server:213 — "POST /user/login/ HTTP/1.1" 403 108
[2025-09-23 13:14:33,483] INFO django.utils.autoreload:265 — /app/backend/settings.py changed, reloading.
[2025-09-23 13:14:34,672] INFO django.utils.autoreload:667 — Watching for file changes with StatReloader
[2025-09-23 13:14:58,007] INFO django.utils.autoreload:265 — /app/backend/settings.py changed, reloading.
[2025-09-23 13:14:58,896] INFO django.utils.autoreload:667 — Watching for file changes with StatReloader
[2025-09-23 13:15:08,315] INFO django.utils.autoreload:667 — Watching for file changes with StatReloader
[2025-09-23 13:15:11,225] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:15:11,237] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:15:12,036] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:15:12,043] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:15:12,087] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:15:17,600] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:15:17,608] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:15:17,637] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:15:21,511] WARNING django.request:253 — Not Found: /logout
[2025-09-23 13:15:21,514] WARNING django.server:213 — "GET /logout HTTP/1.1" 404 3284
[2025-09-23 13:15:21,796] WARNING django.request:253 — Not Found: /favicon.ico
[2025-09-23 13:15:21,799] WARNING django.server:213 — "GET /favicon.ico HTTP/1.1" 404 3299
[2025-09-23 13:15:26,032] INFO django.server:213 — "GET /user/logout HTTP/1.1" 301 0
[2025-09-23 13:15:26,132] INFO django.server:213 — "GET /user/logout/ HTTP/1.1" 200 5321
[2025-09-23 13:15:30,613] WARNING django.request:253 — Not Found: /user/
[2025-09-23 13:15:30,614] WARNING django.server:213 — "GET /user/ HTTP/1.1" 404 4122
[2025-09-23 13:15:33,784] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 23
[2025-09-23 13:15:33,784] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:15:33,813] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:16:25,140] INFO users.views:77 — user: john_doe
[2025-09-23 13:16:25,144] INFO django.server:213 — "POST /user/login/ HTTP/1.1" 200 153
[2025-09-23 13:16:45,477] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:16:45,547] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:16:45,618] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:16:47,135] INFO cart.views:24 — []
[2025-09-23 13:16:47,139] INFO django.server:213 — "GET /cart/ HTTP/1.1" 200 58
[2025-09-23 13:17:20,420] INFO django.server:213 — "GET / HTTP/1.1" 200 6263
[2025-09-23 13:17:20,503] INFO django.server:213 — "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 200 121457
[2025-09-23 13:17:20,868] INFO django.server:213 — "GET /static/rest_framework/img/grid.png HTTP/1.1" 200 1458
[2025-09-23 13:17:22,213] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:17:22,225] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:17:22,235] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:17:28,098] INFO django.server:213 — "GET /cart HTTP/1.1" 301 0
[2025-09-23 13:17:28,157] INFO cart.views:24 — [{'id': 2, 'quantity': 1, 'product_title': 'tadwa', 'product_photo_url': '/media/catalog/photo_2025-06-17_19-04-21.jpg'}]
[2025-09-23 13:17:28,160] INFO django.server:213 — "GET /cart/ HTTP/1.1" 200 5526
[2025-09-23 13:17:54,367] INFO cart.views:24 — []
[2025-09-23 13:17:54,372] INFO django.server:213 — "GET /cart/ HTTP/1.1" 200 58
[2025-09-23 13:19:55,858] INFO django.utils.autoreload:667 — Watching for file changes with StatReloader
[2025-09-23 13:19:57,711] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:19:57,730] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:19:57,927] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:19:59,172] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:19:59,182] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:19:59,216] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:20:05,180] INFO cart.views:24 — []
[2025-09-23 13:20:05,183] INFO django.server:213 — "GET /cart/ HTTP/1.1" 200 58
[2025-09-23 13:21:28,915] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:21:28,932] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:21:28,997] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:21:31,460] INFO cart.views:24 — []
[2025-09-23 13:21:31,464] INFO django.server:213 — "GET /cart/ HTTP/1.1" 200 58
[2025-09-23 13:24:29,922] INFO django.utils.autoreload:667 — Watching for file changes with StatReloader
[2025-09-23 13:24:53,277] INFO django.utils.autoreload:265 — /app/backend/settings.py changed, reloading.
[2025-09-23 13:24:54,044] INFO django.utils.autoreload:667 — Watching for file changes with StatReloader
[2025-09-23 13:24:59,249] INFO django.utils.autoreload:667 — Watching for file changes with StatReloader
[2025-09-23 13:25:00,282] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:25:00,297] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:25:00,348] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:25:02,004] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:25:02,010] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:25:02,142] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:25:03,871] INFO cart.views:24 — [{'id': 2, 'quantity': 1, 'product_title': 'tadwa', 'product_photo_url': '/media/catalog/photo_2025-06-17_19-04-21.jpg'}]
[2025-09-23 13:25:03,873] INFO django.server:213 — "GET /cart/ HTTP/1.1" 200 165
[2025-09-23 13:29:54,370] INFO django.utils.autoreload:265 — /app/users/views.py changed, reloading.
[2025-09-23 13:29:55,487] INFO django.utils.autoreload:667 — Watching for file changes with StatReloader
[2025-09-23 13:30:46,032] INFO django.utils.autoreload:265 — /app/cart/serializers.py changed, reloading.
[2025-09-23 13:30:46,867] INFO django.utils.autoreload:667 — Watching for file changes with StatReloader
[2025-09-23 13:31:35,936] INFO django.utils.autoreload:667 — Watching for file changes with StatReloader
[2025-09-23 13:31:42,083] INFO django.utils.autoreload:667 — Watching for file changes with StatReloader
[2025-09-23 13:33:14,062] INFO django.utils.autoreload:667 — Watching for file changes with StatReloader
[2025-09-23 13:33:34,778] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:33:34,844] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:33:35,473] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:33:44,415] INFO cart.views:24 — [{'id': 2, 'quantity': 1, 'product_title': 'tadwa', 'product_photo_url': '/media/catalog/photo_2025-06-17_19-04-21.jpg', 'product_price': 3}]
[2025-09-23 13:33:44,416] INFO django.server:213 — "GET /cart/ HTTP/1.1" 200 183
[2025-09-23 13:34:26,368] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:34:26,375] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:34:26,400] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:34:28,940] INFO cart.views:24 — [{'id': 2, 'quantity': 1, 'product_title': 'tadwa', 'product_photo_url': '/media/catalog/photo_2025-06-17_19-04-21.jpg', 'product_price': 3}]
[2025-09-23 13:34:28,941] INFO django.server:213 — "GET /cart/ HTTP/1.1" 200 183
[2025-09-23 13:34:35,690] INFO django.utils.autoreload:667 — Watching for file changes with StatReloader
[2025-09-23 13:34:37,113] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:34:37,123] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:34:37,623] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:34:37,636] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:34:37,720] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:34:39,148] INFO cart.views:24 — [{'id': 2, 'quantity': 1, 'product_title': 'tadwa', 'product_photo_url': '/media/catalog/photo_2025-06-17_19-04-21.jpg', 'product_price': 3}]
[2025-09-23 13:34:39,149] INFO django.server:213 — "GET /cart/ HTTP/1.1" 200 183
[2025-09-23 13:35:31,459] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:35:31,471] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:35:31,650] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:35:33,101] INFO cart.views:24 — [{'id': 2, 'quantity': 1, 'product_title': 'tadwa', 'product_photo_url': '/media/catalog/photo_2025-06-17_19-04-21.jpg', 'product_price': 3}]
[2025-09-23 13:35:33,102] INFO django.server:213 — "GET /cart/ HTTP/1.1" 200 183
[2025-09-23 13:39:25,319] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:39:25,326] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:39:25,413] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:39:30,195] INFO cart.views:24 — [{'id': 2, 'quantity': 1, 'product_title': 'tadwa', 'product_photo_url': '/media/catalog/photo_2025-06-17_19-04-21.jpg', 'product_price': 3}]
[2025-09-23 13:39:30,196] INFO django.server:213 — "GET /cart/ HTTP/1.1" 200 183
[2025-09-23 13:41:57,565] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:41:57,575] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:41:57,620] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:42:01,980] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:42:02,004] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:42:02,017] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:42:06,325] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:42:06,332] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:42:06,361] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:42:09,148] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:42:09,155] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:42:09,191] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:42:43,602] INFO cart.views:24 — [{'id': 2, 'quantity': 1, 'product_title': 'tadwa', 'product_photo_url': '/media/catalog/photo_2025-06-17_19-04-21.jpg', 'product_price': 3}]
[2025-09-23 13:42:43,603] INFO django.server:213 — "GET /cart/ HTTP/1.1" 200 183
[2025-09-23 13:42:50,685] INFO django.server:213 — "GET /products/1/ HTTP/1.1" 200 333
[2025-09-23 13:42:51,721] INFO django.server:213 — "POST /cart/api/add/ HTTP/1.1" 200 185
[2025-09-23 13:42:52,175] INFO django.server:213 — "POST /cart/api/add/ HTTP/1.1" 200 185
[2025-09-23 13:42:52,491] INFO django.server:213 — "POST /cart/api/add/ HTTP/1.1" 200 185
[2025-09-23 13:42:52,808] INFO django.server:213 — "POST /cart/api/add/ HTTP/1.1" 200 185
[2025-09-23 13:42:53,146] INFO django.server:213 — "POST /cart/api/add/ HTTP/1.1" 200 185
[2025-09-23 13:42:56,656] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:42:56,683] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:42:59,392] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:42:59,399] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:42:59,429] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:43:03,735] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:43:03,741] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:43:03,784] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:47:19,932] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:47:19,946] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:47:19,973] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:47:21,211] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:47:21,218] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:47:21,250] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:47:29,130] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:47:29,154] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:47:29,257] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:47:36,551] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:47:36,563] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:47:36,602] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:47:37,518] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:47:37,532] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:47:37,701] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:47:43,705] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:47:43,715] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:47:43,749] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:47:52,714] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:47:52,721] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:47:52,755] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:47:59,429] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:47:59,442] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:47:59,485] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:50:36,078] INFO django.server:213 — "GET /products/api HTTP/1.1" 301 0
[2025-09-23 13:50:36,102] INFO django.server:213 — "GET /user/api/check-auth/ HTTP/1.1" 200 44
[2025-09-23 13:50:36,141] INFO django.server:213 — "GET /products/api/ HTTP/1.1" 200 498
[2025-09-23 13:51:41,421] INFO django.server:213 — "GET /user/logout HTTP/1.1" 301 0
[2025-09-23 13:51:41,497] INFO django.server:213 — "GET /user/logout/ HTTP/1.1" 200 5321
[2025-09-23 13:51:41,816] INFO django.server:213 — "GET /static/rest_framework/js/load-ajax-form.js HTTP/1.1" 200 59
[2025-09-23 13:51:41,911] WARNING django.request:253 — Not Found: /favicon.ico
[2025-09-23 13:51:41,912] WARNING django.server:213 — "GET /favicon.ico HTTP/1.1" 404 3299
[2025-09-23 13:51:45,155] INFO django.server:213 — "GET /admin HTTP/1.1" 301 0
[2025-09-23 13:51:45,512] INFO django.server:213 — "GET /admin/ HTTP/1.1" 302 0
[2025-09-23 13:51:45,557] INFO django.server:213 — "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4173
[2025-09-23 13:51:45,611] INFO django.server:213 — "GET /static/admin/css/base.css HTTP/1.1" 304 0
[2025-09-23 13:51:45,611] INFO django.server:213 — "GET /static/admin/js/theme.js HTTP/1.1" 304 0
[2025-09-23 13:51:45,612] INFO django.server:213 — "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
[2025-09-23 13:51:45,892] INFO django.server:213 — "GET /static/admin/css/login.css HTTP/1.1" 304 0
[2025-09-23 13:51:45,893] INFO django.server:213 — "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
[2025-09-23 13:51:45,893] INFO django.server:213 — "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
[2025-09-23 13:51:45,895] INFO django.server:213 — "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
[2025-09-23 13:51:48,710] INFO django.server:213 — "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
[2025-09-23 13:51:48,754] INFO django.server:213 — "GET /admin/ HTTP/1.1" 200 14342
[2025-09-23 13:51:48,788] INFO django.server:213 — "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
[2025-09-23 13:51:48,978] INFO django.server:213 — "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
[2025-09-23 13:51:48,978] INFO django.server:213 — "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
[2025-09-23 13:51:54,609] INFO django.server:213 — "GET /admin/products/product/add/ HTTP/1.1" 200 23677
[2025-09-23 13:51:54,670] INFO django.server:213 — "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 581
[2025-09-23 13:51:54,681] INFO django.server:213 — "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
[2025-09-23 13:51:54,681] INFO django.server:213 — "GET /static/admin/css/forms.css HTTP/1.1" 304 0
[2025-09-23 13:51:54,682] INFO django.server:213 — "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
[2025-09-23 13:51:54,683] INFO django.server:213 — "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
[2025-09-23 13:51:54,684] INFO django.server:213 — "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
[2025-09-23 13:51:54,690] INFO django.server:213 — "GET /static/admin/js/core.js HTTP/1.1" 304 0
[2025-09-23 13:51:54,696] INFO django.server:213 — "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
[2025-09-23 13:51:54,696] INFO django.server:213 — "GET /static/admin/js/actions.js HTTP/1.1" 304 0
[2025-09-23 13:51:54,697] INFO django.server:213 — "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
[2025-09-23 13:51:54,700] INFO django.server:213 — "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[2025-09-23 13:51:54,702] INFO django.server:213 — "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
[2025-09-23 13:51:54,731] INFO django.server:213 — "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
